node_type,x(m),y(m),RSSI,SINR,obss/pd,throughput
0,79.2831,59.4624,20,10000,-75,32.28
1,75.5676,67.7542,-60.87,33.12,-75,32.28
0,79.2831,59.4624,20,10000,-76,32.47
1,75.5676,67.7542,-60.87,33.19,-76,32.47
0,79.2831,59.4624,20,10000,-77,33.14
1,75.5676,67.7542,-60.87,33.16,-77,33.14
0,79.2831,59.4624,20,10000,-78,32.09
1,75.5676,67.7542,-60.87,33.15,-78,32.09
0,79.2831,59.4624,20,10000,-79,32.09
1,75.5676,67.7542,-60.87,33.15,-79,32.09
0,79.2831,59.4624,20,10000,-80,31.75
1,75.5676,67.7542,-60.87,33.12,-80,31.75
0,79.2831,59.4624,20,10000,-81,31.75
1,75.5676,67.7542,-60.87,33.12,-81,31.75
0,79.2831,59.4624,20,10000,-82,31.75
1,75.5676,67.7542,-60.87,33.12,-82,31.75
0,29.6437,22.2328,20,10000,-62,31.82
1,37.9332,25.416,-60.5,19.36,-62,31.82
0,29.6437,22.2328,20,10000,-63,30.73
1,37.9332,25.416,-60.5,19.37,-63,30.73
0,29.6437,22.2328,20,10000,-64,55.92
1,37.9332,25.416,-60.5,19.19,-64,55.92
0,29.6437,22.2328,20,10000,-65,31
1,37.9332,25.416,-76.5,19.31,-65,31
0,29.6437,22.2328,20,10000,-66,31
1,37.9332,25.416,-75.5,19.31,-66,31
0,29.6437,22.2328,20,10000,-67,31
1,37.9332,25.416,-74.5,19.31,-67,31
0,29.6437,22.2328,20,10000,-68,31.05
1,37.9332,25.416,-73.5,19.31,-68,31.05
0,29.6437,22.2328,20,10000,-69,31.05
1,37.9332,25.416,-72.5,19.31,-69,31.05
0,29.6437,22.2328,20,10000,-70,31.05
1,37.9332,25.416,-71.5,19.32,-70,31.05
0,29.6437,22.2328,20,10000,-71,31.05
1,37.9332,25.416,-70.5,19.32,-71,31.05
0,29.6437,22.2328,20,10000,-72,31.38
1,37.9332,25.416,-60.5,19.2,-72,31.38
0,29.6437,22.2328,20,10000,-73,32.77
1,37.9332,25.416,-60.5,18.73,-73,32.77
0,29.6437,22.2328,20,10000,-74,32.77
1,37.9332,25.416,-60.5,18.8,-74,32.77
0,29.6437,22.2328,20,10000,-75,32.77
1,37.9332,25.416,-60.5,18.88,-75,32.77
0,29.6437,22.2328,20,10000,-76,32.77
1,37.9332,25.416,-60.5,18.98,-76,32.77
0,29.6437,22.2328,20,10000,-77,27.27
1,37.9332,25.416,-60.5,19.21,-77,27.27
0,29.6437,22.2328,20,10000,-78,35.82
1,37.9332,25.416,-63.5,19.23,-78,35.82
0,29.6437,22.2328,20,10000,-79,22.01
1,37.9332,25.416,-60.5,19.31,-79,22.01
0,29.6437,22.2328,20,10000,-80,34.64
1,37.9332,25.416,-60.5,19.4,-80,34.64
0,29.6437,22.2328,20,10000,-81,34.24
1,37.9332,25.416,-60.5,19.27,-81,34.24
0,29.6437,22.2328,20,10000,-82,34.24
1,37.9332,25.416,-60.5,19.27,-82,34.24
0,46.118,34.5885,20,10000,-62,36.39
1,53.0547,35.1971,-75.85,33.82,-62,36.39
0,46.118,34.5885,20,10000,-63,36.4
1,53.0547,35.1971,-74.85,34.24,-63,36.4
0,46.118,34.5885,20,10000,-64,36.4
1,53.0547,35.1971,-73.85,34.25,-64,36.4
0,46.118,34.5885,20,10000,-65,36.4
1,53.0547,35.1971,-72.85,34.25,-65,36.4
0,46.118,34.5885,20,10000,-66,36.84
1,53.0547,35.1971,-56.85,34.25,-66,36.84
0,46.118,34.5885,20,10000,-67,36.84
1,53.0547,35.1971,-56.85,34.25,-67,36.84
0,46.118,34.5885,20,10000,-68,36.84
1,53.0547,35.1971,-56.85,34.25,-68,36.84
0,46.118,34.5885,20,10000,-69,39.26
1,53.0547,35.1971,-68.85,34.26,-69,39.26
0,46.118,34.5885,20,10000,-70,37.14
1,53.0547,35.1971,-56.85,34.25,-70,37.14
0,46.118,34.5885,20,10000,-71,41.68
1,53.0547,35.1971,-56.85,34.23,-71,41.68
0,46.118,34.5885,20,10000,-72,41.68
1,53.0547,35.1971,-56.85,34.23,-72,41.68
0,46.118,34.5885,20,10000,-73,41.68
1,53.0547,35.1971,-56.85,34.23,-73,41.68
0,46.118,34.5885,20,10000,-74,41.68
1,53.0547,35.1971,-56.85,34.23,-74,41.68
0,46.118,34.5885,20,10000,-75,41.68
1,53.0547,35.1971,-56.85,34.23,-75,41.68
0,46.118,34.5885,20,10000,-76,41.68
1,53.0547,35.1971,-56.85,34.23,-76,41.68
0,46.118,34.5885,20,10000,-77,41.68
1,53.0547,35.1971,-56.85,34.23,-77,41.68
0,46.118,34.5885,20,10000,-78,41.68
1,53.0547,35.1971,-56.85,34.23,-78,41.68
0,46.118,34.5885,20,10000,-79,41.68
1,53.0547,35.1971,-56.85,34.23,-79,41.68
0,46.118,34.5885,20,10000,-80,41.68
1,53.0547,35.1971,-56.85,34.23,-80,41.68
0,46.118,34.5885,20,10000,-81,41.68
1,53.0547,35.1971,-56.85,34.23,-81,41.68
0,46.118,34.5885,20,10000,-82,41.68
1,53.0547,35.1971,-56.85,34.23,-82,41.68
0,23.9766,17.9824,20,10000,-62,20.9
1,33.4027,16.7148,-80.6,27.68,-62,20.9
0,23.9766,17.9824,20,10000,-63,20.9
1,33.4027,16.7148,-79.6,27.68,-63,20.9
0,23.9766,17.9824,20,10000,-64,5.5
1,33.4027,16.7148,-78.6,27.3,-64,5.5
0,23.9766,17.9824,20,10000,-65,28.63
1,33.4027,16.7148,-61.6,27.67,-65,28.63
0,23.9766,17.9824,20,10000,-66,28.63
1,33.4027,16.7148,-61.6,27.67,-66,28.63
0,23.9766,17.9824,20,10000,-67,28.63
1,33.4027,16.7148,-61.6,27.67,-67,28.63
0,23.9766,17.9824,20,10000,-68,28.63
1,33.4027,16.7148,-61.6,27.67,-68,28.63
0,23.9766,17.9824,20,10000,-69,28.63
1,33.4027,16.7148,-61.6,27.67,-69,28.63
0,23.9766,17.9824,20,10000,-70,28.9
1,33.4027,16.7148,-61.6,27.73,-70,28.9
0,23.9766,17.9824,20,10000,-71,28.9
1,33.4027,16.7148,-61.6,27.73,-71,28.9
0,23.9766,17.9824,20,10000,-72,28.9
1,33.4027,16.7148,-61.6,27.73,-72,28.9
0,23.9766,17.9824,20,10000,-73,29
1,33.4027,16.7148,-61.6,27.68,-73,29
0,23.9766,17.9824,20,10000,-74,28.8
1,33.4027,16.7148,-61.6,27.7,-74,28.8
0,23.9766,17.9824,20,10000,-75,28.59
1,33.4027,16.7148,-61.6,27.71,-75,28.59
0,23.9766,17.9824,20,10000,-76,28.59
1,33.4027,16.7148,-61.6,27.71,-76,28.59
0,23.9766,17.9824,20,10000,-77,28.59
1,33.4027,16.7148,-61.6,27.71,-77,28.59
0,23.9766,17.9824,20,10000,-78,28.69
1,33.4027,16.7148,-61.6,27.73,-78,28.69
0,23.9766,17.9824,20,10000,-79,28.69
1,33.4027,16.7148,-61.6,27.73,-79,28.69
0,23.9766,17.9824,20,10000,-80,28.69
1,33.4027,16.7148,-61.6,27.73,-80,28.69
0,23.9766,17.9824,20,10000,-81,28.69
1,33.4027,16.7148,-61.6,27.73,-81,28.69
0,23.9766,17.9824,20,10000,-82,28.69
1,33.4027,16.7148,-61.6,27.73,-82,28.69
0,13.7161,10.2871,20,10000,-62,16.01
1,16.7764,13.917,-70.72,38.76,-62,16.01
0,13.7161,10.2871,20,10000,-63,39.38
1,16.7764,13.917,-69.72,38.51,-63,39.38
0,13.7161,10.2871,20,10000,-64,46.05
1,16.7764,13.917,-68.72,39.03,-64,46.05
0,13.7161,10.2871,20,10000,-65,45.47
1,16.7764,13.917,-67.72,39.07,-65,45.47
0,13.7161,10.2871,20,10000,-66,42.87
1,16.7764,13.917,-51.72,39.06,-66,42.87
0,13.7161,10.2871,20,10000,-67,42.87
1,16.7764,13.917,-51.72,39.05,-67,42.87
0,13.7161,10.2871,20,10000,-68,44.41
1,16.7764,13.917,-64.72,38.47,-68,44.41
0,13.7161,10.2871,20,10000,-69,48.41
1,16.7764,13.917,-51.72,39.07,-69,48.41
0,13.7161,10.2871,20,10000,-70,48.41
1,16.7764,13.917,-51.72,39.07,-70,48.41
0,13.7161,10.2871,20,10000,-71,47.25
1,16.7764,13.917,-51.72,39.05,-71,47.25
0,13.7161,10.2871,20,10000,-72,47.25
1,16.7764,13.917,-51.72,39.05,-72,47.25
0,13.7161,10.2871,20,10000,-73,47.25
1,16.7764,13.917,-51.72,39.05,-73,47.25
0,13.7161,10.2871,20,10000,-74,47.25
1,16.7764,13.917,-51.72,39.05,-74,47.25
0,13.7161,10.2871,20,10000,-75,47.89
1,16.7764,13.917,-51.72,39.09,-75,47.89
0,13.7161,10.2871,20,10000,-76,47.89
1,16.7764,13.917,-51.72,39.09,-76,47.89
0,13.7161,10.2871,20,10000,-77,47.89
1,16.7764,13.917,-51.72,39.09,-77,47.89
0,13.7161,10.2871,20,10000,-78,47.89
1,16.7764,13.917,-51.72,39.09,-78,47.89
0,13.7161,10.2871,20,10000,-79,47.89
1,16.7764,13.917,-51.72,39.09,-79,47.89
0,13.7161,10.2871,20,10000,-80,47.89
1,16.7764,13.917,-51.72,39.09,-80,47.89
0,13.7161,10.2871,20,10000,-81,47.89
1,16.7764,13.917,-51.72,39.09,-81,47.89
0,13.7161,10.2871,20,10000,-82,47.89
1,16.7764,13.917,-51.72,39.09,-82,47.89
0,46.9684,35.2263,20,10000,-62,57.42
1,55.6014,36.7419,-60.3,22.16,-62,57.42
0,46.9684,35.2263,20,10000,-63,57.42
1,55.6014,36.7419,-60.3,22.16,-63,57.42
0,46.9684,35.2263,20,10000,-64,57.42
1,55.6014,36.7419,-60.3,22.16,-64,57.42
0,46.9684,35.2263,20,10000,-65,57.36
1,55.6014,36.7419,-60.3,22.3,-65,57.36
0,46.9684,35.2263,20,10000,-66,57.24
1,55.6014,36.7419,-60.3,22.2,-66,57.24
0,46.9684,35.2263,20,10000,-67,57.24
1,55.6014,36.7419,-60.3,22.2,-67,57.24
0,46.9684,35.2263,20,10000,-68,57.02
1,55.6014,36.7419,-60.3,22.29,-68,57.02
0,46.9684,35.2263,20,10000,-69,56.03
1,55.6014,36.7419,-60.3,22.42,-69,56.03
0,46.9684,35.2263,20,10000,-70,56.38
1,55.6014,36.7419,-60.3,22.36,-70,56.38
0,46.9684,35.2263,20,10000,-71,56.38
1,55.6014,36.7419,-60.3,22.36,-71,56.38
0,46.9684,35.2263,20,10000,-72,56.18
1,55.6014,36.7419,-60.3,22.32,-72,56.18
0,46.9684,35.2263,20,10000,-73,56.18
1,55.6014,36.7419,-60.3,22.32,-73,56.18
0,46.9684,35.2263,20,10000,-74,56.21
1,55.6014,36.7419,-60.3,22.33,-74,56.21
0,46.9684,35.2263,20,10000,-75,56.38
1,55.6014,36.7419,-60.3,22.32,-75,56.38
0,46.9684,35.2263,20,10000,-76,56.38
1,55.6014,36.7419,-60.3,22.32,-76,56.38
0,46.9684,35.2263,20,10000,-77,55.37
1,55.6014,36.7419,-60.3,22.44,-77,55.37
0,46.9684,35.2263,20,10000,-78,54.7
1,55.6014,36.7419,-60.3,22.28,-78,54.7
0,46.9684,35.2263,20,10000,-79,54.7
1,55.6014,36.7419,-60.3,22.28,-79,54.7
0,46.9684,35.2263,20,10000,-80,54.7
1,55.6014,36.7419,-60.3,22.28,-80,54.7
0,46.9684,35.2263,20,10000,-81,51.74
1,55.6014,36.7419,-60.3,22.34,-81,51.74
0,46.9684,35.2263,20,10000,-82,51.74
1,55.6014,36.7419,-60.3,22.34,-82,51.74
0,44.4816,33.3612,20,10000,-62,98.81
1,39.4096,31.3565,-53.5,30.81,-62,98.81
0,44.4816,33.3612,20,10000,-63,98.81
1,39.4096,31.3565,-53.5,30.81,-63,98.81
0,44.4816,33.3612,20,10000,-64,98.81
1,39.4096,31.3565,-53.5,30.81,-64,98.81
0,44.4816,33.3612,20,10000,-65,98.81
1,39.4096,31.3565,-53.5,30.81,-65,98.81
0,44.4816,33.3612,20,10000,-66,98.81
1,39.4096,31.3565,-53.5,30.81,-66,98.81
0,44.4816,33.3612,20,10000,-67,98.7
1,39.4096,31.3565,-53.5,30.87,-67,98.7
0,44.4816,33.3612,20,10000,-68,98.7
1,39.4096,31.3565,-53.5,30.87,-68,98.7
0,44.4816,33.3612,20,10000,-69,98.7
1,39.4096,31.3565,-53.5,30.87,-69,98.7
0,44.4816,33.3612,20,10000,-70,97.7
1,39.4096,31.3565,-53.5,30.62,-70,97.7
0,44.4816,33.3612,20,10000,-71,98.77
1,39.4096,31.3565,-53.5,30.91,-71,98.77
0,44.4816,33.3612,20,10000,-72,98.77
1,39.4096,31.3565,-53.5,30.91,-72,98.77
0,44.4816,33.3612,20,10000,-73,98.77
1,39.4096,31.3565,-53.5,30.92,-73,98.77
0,44.4816,33.3612,20,10000,-74,95.04
1,39.4096,31.3565,-53.5,30.53,-74,95.04
0,44.4816,33.3612,20,10000,-75,95.04
1,39.4096,31.3565,-53.5,30.53,-75,95.04
0,44.4816,33.3612,20,10000,-76,94.41
1,39.4096,31.3565,-53.5,30.88,-76,94.41
0,44.4816,33.3612,20,10000,-77,94.41
1,39.4096,31.3565,-53.5,30.88,-77,94.41
0,44.4816,33.3612,20,10000,-78,94.41
1,39.4096,31.3565,-53.5,30.88,-78,94.41
0,44.4816,33.3612,20,10000,-79,94.41
1,39.4096,31.3565,-53.5,30.88,-79,94.41
0,44.4816,33.3612,20,10000,-80,94.41
1,39.4096,31.3565,-53.5,30.88,-80,94.41
0,44.4816,33.3612,20,10000,-81,97.29
1,39.4096,31.3565,-53.5,30.8,-81,97.29
0,44.4816,33.3612,20,10000,-82,96.78
1,39.4096,31.3565,-53.5,30.82,-82,96.78
0,63.3836,47.5377,20,10000,-62,59.44
1,68.7113,54.6608,-60.53,33.54,-62,59.44
0,63.3836,47.5377,20,10000,-63,59.44
1,68.7113,54.6608,-60.53,33.54,-63,59.44
0,63.3836,47.5377,20,10000,-64,59.44
1,68.7113,54.6608,-60.53,33.54,-64,59.44
0,63.3836,47.5377,20,10000,-65,59.44
1,68.7113,54.6608,-60.53,33.54,-65,59.44
0,63.3836,47.5377,20,10000,-66,59.44
1,68.7113,54.6608,-60.53,33.54,-66,59.44
0,63.3836,47.5377,20,10000,-67,59.44
1,68.7113,54.6608,-60.53,33.54,-67,59.44
0,63.3836,47.5377,20,10000,-68,59.44
1,68.7113,54.6608,-60.53,33.54,-68,59.44
0,63.3836,47.5377,20,10000,-69,59.44
1,68.7113,54.6608,-60.53,33.54,-69,59.44
0,63.3836,47.5377,20,10000,-70,59.44
1,68.7113,54.6608,-60.53,33.54,-70,59.44
0,63.3836,47.5377,20,10000,-71,59.44
1,68.7113,54.6608,-60.53,33.54,-71,59.44
0,63.3836,47.5377,20,10000,-72,59.44
1,68.7113,54.6608,-60.53,33.54,-72,59.44
0,63.3836,47.5377,20,10000,-73,59.44
1,68.7113,54.6608,-60.53,33.54,-73,59.44
0,63.3836,47.5377,20,10000,-74,59.44
1,68.7113,54.6608,-60.53,33.54,-74,59.44
0,63.3836,47.5377,20,10000,-75,59.44
1,68.7113,54.6608,-60.53,33.54,-75,59.44
0,63.3836,47.5377,20,10000,-76,59.44
1,68.7113,54.6608,-60.53,33.54,-76,59.44
0,63.3836,47.5377,20,10000,-77,59.44
1,68.7113,54.6608,-60.53,33.54,-77,59.44
0,63.3836,47.5377,20,10000,-78,59.44
1,68.7113,54.6608,-60.53,33.54,-78,59.44
0,63.3836,47.5377,20,10000,-79,59.44
1,68.7113,54.6608,-60.53,33.54,-79,59.44
0,63.3836,47.5377,20,10000,-80,59.44
1,68.7113,54.6608,-60.53,33.54,-80,59.44
0,63.3836,47.5377,20,10000,-81,59.44
1,68.7113,54.6608,-60.53,33.54,-81,59.44
0,63.3836,47.5377,20,10000,-82,59.44
1,68.7113,54.6608,-60.53,33.54,-82,59.44
0,52.9114,39.6836,20,10000,-62,36.12
1,57.3282,46.2866,-58.79,35.43,-62,36.12
0,52.9114,39.6836,20,10000,-63,36.12
1,57.3282,46.2866,-58.79,35.43,-63,36.12
0,52.9114,39.6836,20,10000,-64,36.12
1,57.3282,46.2866,-58.79,35.43,-64,36.12
0,52.9114,39.6836,20,10000,-65,36.12
1,57.3282,46.2866,-58.79,35.43,-65,36.12
0,52.9114,39.6836,20,10000,-66,35.48
1,57.3282,46.2866,-73.79,35.32,-66,35.48
0,52.9114,39.6836,20,10000,-67,37.73
1,57.3282,46.2866,-58.79,35.31,-67,37.73
0,52.9114,39.6836,20,10000,-68,43
1,57.3282,46.2866,-58.79,35.53,-68,43
0,52.9114,39.6836,20,10000,-69,43
1,57.3282,46.2866,-58.79,35.53,-69,43
0,52.9114,39.6836,20,10000,-70,43
1,57.3282,46.2866,-58.79,35.53,-70,43
0,52.9114,39.6836,20,10000,-71,43
1,57.3282,46.2866,-58.79,35.53,-71,43
0,52.9114,39.6836,20,10000,-72,43
1,57.3282,46.2866,-58.79,35.53,-72,43
0,52.9114,39.6836,20,10000,-73,43
1,57.3282,46.2866,-58.79,35.53,-73,43
0,52.9114,39.6836,20,10000,-74,43
1,57.3282,46.2866,-58.79,35.53,-74,43
0,52.9114,39.6836,20,10000,-75,43
1,57.3282,46.2866,-58.79,35.53,-75,43
0,52.9114,39.6836,20,10000,-76,43
1,57.3282,46.2866,-58.79,35.53,-76,43
0,52.9114,39.6836,20,10000,-77,43
1,57.3282,46.2866,-58.79,35.53,-77,43
0,52.9114,39.6836,20,10000,-78,42.54
1,57.3282,46.2866,-58.79,35.35,-78,42.54
0,52.9114,39.6836,20,10000,-79,42.54
1,57.3282,46.2866,-58.79,35.35,-79,42.54
0,52.9114,39.6836,20,10000,-80,42.54
1,57.3282,46.2866,-58.79,35.35,-80,42.54
0,52.9114,39.6836,20,10000,-81,42.54
1,57.3282,46.2866,-58.79,35.35,-81,42.54
0,52.9114,39.6836,20,10000,-82,42.54
1,57.3282,46.2866,-58.79,35.35,-82,42.54
0,0.414,0.3105,20,10000,-62,97.25
1,5.1276,-2.336,-53.39,37.43,-62,97.25
0,0.414,0.3105,20,10000,-63,97.25
1,5.1276,-2.336,-53.39,37.44,-63,97.25
0,0.414,0.3105,20,10000,-64,97.25
1,5.1276,-2.336,-53.39,37.44,-64,97.25
0,0.414,0.3105,20,10000,-65,98.6
1,5.1276,-2.336,-53.39,37.46,-65,98.6
0,0.414,0.3105,20,10000,-66,98.6
1,5.1276,-2.336,-53.39,37.46,-66,98.6
0,0.414,0.3105,20,10000,-67,98.6
1,5.1276,-2.336,-53.39,37.46,-67,98.6
0,0.414,0.3105,20,10000,-68,98.89
1,5.1276,-2.336,-53.39,37.48,-68,98.89
0,0.414,0.3105,20,10000,-69,98.89
1,5.1276,-2.336,-53.39,37.48,-69,98.89
0,0.414,0.3105,20,10000,-70,98.18
1,5.1276,-2.336,-53.39,37.46,-70,98.18
0,0.414,0.3105,20,10000,-71,99.07
1,5.1276,-2.336,-53.39,37.48,-71,99.07
0,0.414,0.3105,20,10000,-72,99.07
1,5.1276,-2.336,-53.39,37.48,-72,99.07
0,0.414,0.3105,20,10000,-73,99.07
1,5.1276,-2.336,-53.39,37.48,-73,99.07
0,0.414,0.3105,20,10000,-74,98.81
1,5.1276,-2.336,-53.39,37.48,-74,98.81
0,0.414,0.3105,20,10000,-75,98.81
1,5.1276,-2.336,-53.39,37.48,-75,98.81
0,0.414,0.3105,20,10000,-76,95.82
1,5.1276,-2.336,-53.39,37.47,-76,95.82
0,0.414,0.3105,20,10000,-77,95.82
1,5.1276,-2.336,-53.39,37.47,-77,95.82
0,0.414,0.3105,20,10000,-78,95.82
1,5.1276,-2.336,-53.39,37.47,-78,95.82
0,0.414,0.3105,20,10000,-79,95.82
1,5.1276,-2.336,-53.39,37.47,-79,95.82
0,0.414,0.3105,20,10000,-80,95.82
1,5.1276,-2.336,-53.39,37.47,-80,95.82
0,0.414,0.3105,20,10000,-81,95.82
1,5.1276,-2.336,-53.39,37.47,-81,95.82
0,0.414,0.3105,20,10000,-82,95.82
1,5.1276,-2.336,-53.39,37.47,-82,95.82
0,45.7803,34.3352,20,10000,-62,17.68
1,40.9852,31.1765,-73.18,37.27,-62,17.68
0,45.7803,34.3352,20,10000,-63,43.65
1,40.9852,31.1765,-54.18,37.35,-63,43.65
0,45.7803,34.3352,20,10000,-64,43.65
1,40.9852,31.1765,-54.18,37.35,-64,43.65
0,45.7803,34.3352,20,10000,-65,43.65
1,40.9852,31.1765,-54.18,37.35,-65,43.65
0,45.7803,34.3352,20,10000,-66,43.65
1,40.9852,31.1765,-54.18,37.35,-66,43.65
0,45.7803,34.3352,20,10000,-67,43.65
1,40.9852,31.1765,-54.18,37.35,-67,43.65
0,45.7803,34.3352,20,10000,-68,43.65
1,40.9852,31.1765,-54.18,37.35,-68,43.65
0,45.7803,34.3352,20,10000,-69,43.65
1,40.9852,31.1765,-54.18,37.35,-69,43.65
0,45.7803,34.3352,20,10000,-70,43.65
1,40.9852,31.1765,-54.18,37.35,-70,43.65
0,45.7803,34.3352,20,10000,-71,43.65
1,40.9852,31.1765,-54.18,37.35,-71,43.65
0,45.7803,34.3352,20,10000,-72,43.65
1,40.9852,31.1765,-54.18,37.35,-72,43.65
0,45.7803,34.3352,20,10000,-73,43.65
1,40.9852,31.1765,-54.18,37.35,-73,43.65
0,45.7803,34.3352,20,10000,-74,43.65
1,40.9852,31.1765,-54.18,37.35,-74,43.65
0,45.7803,34.3352,20,10000,-75,43.65
1,40.9852,31.1765,-54.18,37.35,-75,43.65
0,45.7803,34.3352,20,10000,-76,43.65
1,40.9852,31.1765,-54.18,37.35,-76,43.65
0,45.7803,34.3352,20,10000,-77,43.65
1,40.9852,31.1765,-54.18,37.35,-77,43.65
0,45.7803,34.3352,20,10000,-78,43.65
1,40.9852,31.1765,-54.18,37.35,-78,43.65
0,45.7803,34.3352,20,10000,-79,43.65
1,40.9852,31.1765,-54.18,37.35,-79,43.65
0,45.7803,34.3352,20,10000,-80,43.65
1,40.9852,31.1765,-54.18,37.35,-80,43.65
0,45.7803,34.3352,20,10000,-81,43.65
1,40.9852,31.1765,-54.18,37.35,-81,43.65
0,45.7803,34.3352,20,10000,-82,43.65
1,40.9852,31.1765,-54.18,37.35,-82,43.65
0,71.2385,53.4289,20,10000,-62,59.44
1,68.0098,61.1016,-59.5,35.26,-62,59.44
0,71.2385,53.4289,20,10000,-63,59.44
1,68.0098,61.1016,-59.5,35.26,-63,59.44
0,71.2385,53.4289,20,10000,-64,59.44
1,68.0098,61.1016,-59.5,35.26,-64,59.44
0,71.2385,53.4289,20,10000,-65,59.44
1,68.0098,61.1016,-59.5,35.26,-65,59.44
0,71.2385,53.4289,20,10000,-66,59.44
1,68.0098,61.1016,-59.5,35.26,-66,59.44
0,71.2385,53.4289,20,10000,-67,59.44
1,68.0098,61.1016,-59.5,35.26,-67,59.44
0,71.2385,53.4289,20,10000,-68,59.44
1,68.0098,61.1016,-59.5,35.26,-68,59.44
0,71.2385,53.4289,20,10000,-69,59.44
1,68.0098,61.1016,-59.5,35.26,-69,59.44
0,71.2385,53.4289,20,10000,-70,59.44
1,68.0098,61.1016,-59.5,35.26,-70,59.44
0,71.2385,53.4289,20,10000,-71,59.44
1,68.0098,61.1016,-59.5,35.26,-71,59.44
0,71.2385,53.4289,20,10000,-72,59.44
1,68.0098,61.1016,-59.5,35.26,-72,59.44
0,71.2385,53.4289,20,10000,-73,59.44
1,68.0098,61.1016,-59.5,35.26,-73,59.44
0,71.2385,53.4289,20,10000,-74,59.44
1,68.0098,61.1016,-59.5,35.26,-74,59.44
0,71.2385,53.4289,20,10000,-75,59.44
1,68.0098,61.1016,-59.5,35.26,-75,59.44
0,71.2385,53.4289,20,10000,-76,59.44
1,68.0098,61.1016,-59.5,35.26,-76,59.44
0,71.2385,53.4289,20,10000,-77,59.44
1,68.0098,61.1016,-59.5,35.26,-77,59.44
0,71.2385,53.4289,20,10000,-78,59.44
1,68.0098,61.1016,-59.5,35.26,-78,59.44
0,71.2385,53.4289,20,10000,-79,59.44
1,68.0098,61.1016,-59.5,35.26,-79,59.44
0,71.2385,53.4289,20,10000,-80,59.44
1,68.0098,61.1016,-59.5,35.26,-80,59.44
0,71.2385,53.4289,20,10000,-81,59.44
1,68.0098,61.1016,-59.5,35.26,-81,59.44
0,71.2385,53.4289,20,10000,-82,59.44
1,68.0098,61.1016,-59.5,35.26,-82,59.44
0,60.9641,45.7231,20,10000,-62,40.82
1,67.1099,42.3462,-56.95,36.67,-62,40.82
0,60.9641,45.7231,20,10000,-63,40.8
1,67.1099,42.3462,-74.95,36.7,-63,40.8
0,60.9641,45.7231,20,10000,-64,41.83
1,67.1099,42.3462,-73.95,36.67,-64,41.83
0,60.9641,45.7231,20,10000,-65,46.37
1,67.1099,42.3462,-56.95,36.52,-65,46.37
0,60.9641,45.7231,20,10000,-66,46.37
1,67.1099,42.3462,-56.95,36.52,-66,46.37
0,60.9641,45.7231,20,10000,-67,46.37
1,67.1099,42.3462,-56.95,36.52,-67,46.37
0,60.9641,45.7231,20,10000,-68,46.37
1,67.1099,42.3462,-56.95,36.52,-68,46.37
0,60.9641,45.7231,20,10000,-69,46.37
1,67.1099,42.3462,-56.95,36.52,-69,46.37
0,60.9641,45.7231,20,10000,-70,46.37
1,67.1099,42.3462,-56.95,36.52,-70,46.37
0,60.9641,45.7231,20,10000,-71,47.63
1,67.1099,42.3462,-56.95,36.45,-71,47.63
0,60.9641,45.7231,20,10000,-72,47.63
1,67.1099,42.3462,-56.95,36.45,-72,47.63
0,60.9641,45.7231,20,10000,-73,47.63
1,67.1099,42.3462,-56.95,36.45,-73,47.63
0,60.9641,45.7231,20,10000,-74,47.63
1,67.1099,42.3462,-56.95,36.45,-74,47.63
0,60.9641,45.7231,20,10000,-75,47.63
1,67.1099,42.3462,-56.95,36.45,-75,47.63
0,60.9641,45.7231,20,10000,-76,47.63
1,67.1099,42.3462,-56.95,36.45,-76,47.63
0,60.9641,45.7231,20,10000,-77,47.63
1,67.1099,42.3462,-56.95,36.45,-77,47.63
0,60.9641,45.7231,20,10000,-78,47.63
1,67.1099,42.3462,-56.95,36.45,-78,47.63
0,60.9641,45.7231,20,10000,-79,47.63
1,67.1099,42.3462,-56.95,36.45,-79,47.63
0,60.9641,45.7231,20,10000,-80,47.63
1,67.1099,42.3462,-56.95,36.45,-80,47.63
0,60.9641,45.7231,20,10000,-81,47.63
1,67.1099,42.3462,-56.95,36.45,-81,47.63
0,60.9641,45.7231,20,10000,-82,47.63
1,67.1099,42.3462,-56.95,36.45,-82,47.63
0,37.3243,27.9932,20,10000,-62,33.6
1,28.7157,29.9084,-60.39,24.35,-62,33.6
0,37.3243,27.9932,20,10000,-63,33.6
1,28.7157,29.9084,-60.39,24.35,-63,33.6
0,37.3243,27.9932,20,10000,-64,33.63
1,28.7157,29.9084,-77.39,24.39,-64,33.63
0,37.3243,27.9932,20,10000,-65,33.3
1,28.7157,29.9084,-60.39,24.45,-65,33.3
0,37.3243,27.9932,20,10000,-66,33.01
1,28.7157,29.9084,-60.39,24.56,-66,33.01
0,37.3243,27.9932,20,10000,-67,36.23
1,28.7157,29.9084,-60.39,24.54,-67,36.23
0,37.3243,27.9932,20,10000,-68,36.79
1,28.7157,29.9084,-60.39,24.52,-68,36.79
0,37.3243,27.9932,20,10000,-69,34.74
1,28.7157,29.9084,-60.39,24.51,-69,34.74
0,37.3243,27.9932,20,10000,-70,37.8
1,28.7157,29.9084,-60.39,24.53,-70,37.8
0,37.3243,27.9932,20,10000,-71,37.8
1,28.7157,29.9084,-60.39,24.53,-71,37.8
0,37.3243,27.9932,20,10000,-72,35.41
1,28.7157,29.9084,-60.39,24.37,-72,35.41
